pid	doc_raw	doc	score
1808529	"<p>Let <span class=""math-container"" id=""16717525"">A</span> denote the transformation defined by <span class=""math-container"" id=""16717526"">Ae_{j}=v_{j}</span> for <span class=""math-container"" id=""16717527"">j=1,\ldots,n</span>. First, I claim that <span class=""math-container"" id=""16717528"">\|A\|=\|A\|_{op}\leq \sqrt{n}</span>. Indeed, for <span class=""math-container"" id=""16717529"">x=\sum_{j}\lambda_{j}e_{j}</span>, we have</p>  <p><span class=""math-container"" id=""16717530"">\|Ax\|\leq\sum_{j}|\lambda_{j}|\|Ae_{j}\|=\sum_{j}|\lambda_{j}|\leq\sqrt{n}(\sum_{j}|\lambda_{j}|^{2})^{1/2}</span></p>  <p>where we use the hypothesis that the <span class=""math-container"" id=""16717531"">v_{j}</span> are unit vectors and convexity.</p>  <p>By the SVD, w.l.o.g. we may assume that the matrix of <span class=""math-container"" id=""16717532"">A</span> relative to the standard basis is diagonal with entries <span class=""math-container"" id=""16717533"">\sigma_{1},\ldots,\sigma_{n}</span>. Since <span class=""math-container"" id=""16717534"">\|n^{-1/2}A\|\leq 1</span>, we have that <span class=""math-container"" id=""16717535"">|n^{-1/2}\sigma_{j}|\leq 1</span> for <span class=""math-container"" id=""16717536"">j=1,\ldots,n</span>. Whence,</p>  <p><span class=""math-container"" id=""16717537"">\frac{\theta}{n^{n/2}}=\frac{|\sigma_{1}\cdots\sigma_{n}|}{n^{n/2}}\leq\frac{|\sigma_{j}|}{n^{1/2}}</span> for any <span class=""math-container"" id=""16717538"">j=1,\ldots,n</span>. Therefore <span class=""math-container"" id=""16717539"">|\sigma_{j}|\geq n^{\frac{n-1}{2}}\theta</span>, from which it follows that <span class=""math-container"" id=""16717540"">\|T\|=\|A^{-1}\|\lesssim_{n}\theta^{-1}</span>.</p> "	Let  A  denote the transformation defined by  Ae_{j}=v_{j}  for  j=1,\ldots,n . First, I claim that  \|A\|=\|A\|_{op}\leq \sqrt{n} . Indeed, for  x=\sum_{j}\lambda_{j}e_{j} , we have    \|Ax\|\leq\sum_{j}|\lambda_{j}|\|Ae_{j}\|=\sum_{j}|\lambda_{j}|\leq\sqrt{n}(\sum_{j}|\lambda_{j}|^{2})^{1/2}    where we use the hypothesis that the  v_{j}  are unit vectors and convexity.    By the SVD, w.l.o.g. we may assume that the matrix of  A  relative to the standard basis is diagonal with entries  \sigma_{1},\ldots,\sigma_{n} . Since  \|n^{-1/2}A\|\leq 1 , we have that  |n^{-1/2}\sigma_{j}|\leq 1  for  j=1,\ldots,n . Whence,    \frac{\theta}{n^{n/2}}=\frac{|\sigma_{1}\cdots\sigma_{n}|}{n^{n/2}}\leq\frac{|\sigma_{j}|}{n^{1/2}}  for any  j=1,\ldots,n . Therefore  |\sigma_{j}|\geq n^{\frac{n-1}{2}}\theta , from which it follows that  \|T\|=\|A^{-1}\|\lesssim_{n}\theta^{-1} .  	0.9567233920097351
2711529	"<p>About Hölder and your upper bound, OK: <span class=""math-container"" id=""25027325""> \|Tx\|_1 = \sum_{k=1}^\infty\left|\frac{x_k}{2^k}\right|\le \left(\sum_{k=1}^\infty 2^{-2k}\right)^{1/2} \left(\sum_{k=1}^\infty x_k^2\right)^{1/2} = \frac1{\sqrt 3}\|x\|_2. </span> About finding <span class=""math-container"" id=""25027326"">x</span> with <span class=""math-container"" id=""25027327"">\|Tx\|_1\approx\frac1{\sqrt 3}\|x\|_2</span> (equality <em>can</em> be impossible), see the conditions for equality in the Hölder inequality.</p> "	About Hölder and your upper bound, OK:   \|Tx\|_1 = \sum_{k=1}^\infty\left|\frac{x_k}{2^k}\right|\le \left(\sum_{k=1}^\infty 2^{-2k}\right)^{1/2} \left(\sum_{k=1}^\infty x_k^2\right)^{1/2} = \frac1{\sqrt 3}\|x\|_2.   About finding  x  with  \|Tx\|_1\approx\frac1{\sqrt 3}\|x\|_2  (equality  can  be impossible), see the conditions for equality in the Hölder inequality.  	0.956555962562561
1589145	"<p>A possible solution steps:</p>  <ol> <li>Prove that  <span class=""math-container"" id=""14681699""> \int_0^1\frac{1}{|x-t|^{1/2}}\,dt=2\sqrt{x}+2\sqrt{1-x}\le 2\sqrt{2}. </span></li> <li>Prove that <span class=""math-container"" id=""14681700"">\|g\|_\infty\le 2\sqrt{2}\|f\|_\infty</span> (simple estimation by 1).</li> <li>Prove that <span class=""math-container"" id=""14681701"">\|g\|_1\le 2\sqrt{2}\|f\|_1</span> (using e.g. <a href=""https://en.wikipedia.org/wiki/Fubini%27s_theorem#Tonelli.27s_theorem_for_non-negative_functions"" rel=""nofollow"">Tonelli's theorem</a> and 1).</li> <li>Conclude that <span class=""math-container"" id=""14681702"">\|g\|_2\le 2\sqrt{2}\|f\|_2</span> by the <a href=""https://en.wikipedia.org/wiki/Riesz%E2%80%93Thorin_theorem#Statement_of_the_theorem"" rel=""nofollow"">Riesz-Thorin theorem</a>.</li> </ol> "	A possible solution steps:      Prove that    \int_0^1\frac{1}{|x-t|^{1/2}}\,dt=2\sqrt{x}+2\sqrt{1-x}\le 2\sqrt{2}.    Prove that  \|g\|_\infty\le 2\sqrt{2}\|f\|_\infty  (simple estimation by 1).   Prove that  \|g\|_1\le 2\sqrt{2}\|f\|_1  (using e.g.  Tonelli's theorem  and 1).   Conclude that  \|g\|_2\le 2\sqrt{2}\|f\|_2  by the  Riesz-Thorin theorem .    	0.956528902053833
1155831	"<p>No. Chose the norm <span class=""math-container"" id=""10861290"">\|\cdot\|_\text{me}</span> defined by <span class=""math-container"" id=""10861291"">\|x\|_\text{me} :=\frac12 \|x\|_\infty</span>. You can easily check that this is in fact a norm, but <span class=""math-container"" id=""10861292"">\|2\cdot e_1\|_\text{me} = 1</span>.</p>  <p>There is however the following theorem (a special case of the fact that all norms on <span class=""math-container"" id=""10861293"">\mathbb R^n</span> are equivalent):</p>  <blockquote>   <p>For any norm <span class=""math-container"" id=""10861294"">\|\cdot\|</span> on <span class=""math-container"" id=""10861295"">\mathbb R^n</span> there are constants <span class=""math-container"" id=""10861296"">c</span> and <span class=""math-container"" id=""10861297"">C</span> depending on the norm such that   <span class=""math-container"" id=""10861298"">\|x\| &lt; 1 \Rightarrow \|x\|_\infty &lt; C\\ \|x\|_\infty &lt; c \Rightarrow \|x\| &lt; 1</span>   Or equivalently   <span class=""math-container"" id=""10861299"">\frac1C\|x\|_\infty \le \|x\| \le \frac1c\|x\|_\infty</span></p> </blockquote> "	No. Chose the norm  \|\cdot\|_\text{me}  defined by  \|x\|_\text{me} :=\frac12 \|x\|_\infty . You can easily check that this is in fact a norm, but  \|2\cdot e_1\|_\text{me} = 1 .    There is however the following theorem (a special case of the fact that all norms on  \mathbb R^n  are equivalent):        For any norm  \|\cdot\|  on  \mathbb R^n  there are constants  c  and  C  depending on the norm such that    \|x\| < 1 \Rightarrow \|x\|_\infty < C\\ \|x\|_\infty < c \Rightarrow \|x\| < 1    Or equivalently    \frac1C\|x\|_\infty \le \|x\| \le \frac1c\|x\|_\infty    	0.9564502239227295
288740	"<p>Presumably <span class=""math-container"" id=""3156724"">A</span> is a real <span class=""math-container"" id=""3156725"">n\times n</span> matrix with all its eigenvalues being real. The inequality is false in general (see chaohuang's answer for a counterexample), but it is true in each of the following circumstances (exercises):</p>  <ul> <li><span class=""math-container"" id=""3156726"">A</span> is real symmetric (in this case, <span class=""math-container"" id=""3156727"">A</span> is guaranteed to have only real eigenvalues),</li> <li><span class=""math-container"" id=""3156728"">A</span> is a <a href=""http://en.wikipedia.org/wiki/Doubly_stochastic_matrix"" rel=""nofollow"">doubly stochastic matrix</a> (hint: <a href=""http://en.wikipedia.org/wiki/Perron%E2%80%93Frobenius_theorem"" rel=""nofollow"">Perron-Frobenius theorem</a>),</li> <li>the norm of every column of <span class=""math-container"" id=""3156729"">A</span> does not exceed <span class=""math-container"" id=""3156730"">\frac1{\sqrt{n}}</span> (hint: for any unit vector <span class=""math-container"" id=""3156731"">x</span>, we have <span class=""math-container"" id=""3156732"">\|Ax\|\le\sum_i|x_j|\|a_{\ast j}\|\le\|x\|\ \left\|\left(\|a_{\ast 1}\|,\ldots,\|a_{\ast n}\|\right)\right\|</span> by Cauchy-Schwarz inequalty),</li> <li>the norm of every row of <span class=""math-container"" id=""3156733"">A</span> does not exceed <span class=""math-container"" id=""3156734"">\frac1{\sqrt{n}}</span>,</li> <li><span class=""math-container"" id=""3156735"">\|A\|_1\|A\|_\infty\le1</span>, where <span class=""math-container"" id=""3156736"">\|A\|_1</span> and <span class=""math-container"" id=""3156737"">\|A\|_\infty</span> are respectively the maximum absolute column sum norm and the maximum absolute row sum norm of <span class=""math-container"" id=""3156738"">A</span> (hint: <span class=""math-container"" id=""3156739"">\rho(A^TA)\le\|A^TA\|_1\le\|A^T\|_1\|A\|_1</span>).</li> </ul> "	Presumably  A  is a real  n\times n  matrix with all its eigenvalues being real. The inequality is false in general (see chaohuang's answer for a counterexample), but it is true in each of the following circumstances (exercises):      A  is real symmetric (in this case,  A  is guaranteed to have only real eigenvalues),   A  is a  doubly stochastic matrix  (hint:  Perron-Frobenius theorem ),   the norm of every column of  A  does not exceed  \frac1{\sqrt{n}}  (hint: for any unit vector  x , we have  \|Ax\|\le\sum_i|x_j|\|a_{\ast j}\|\le\|x\|\ \left\|\left(\|a_{\ast 1}\|,\ldots,\|a_{\ast n}\|\right)\right\|  by Cauchy-Schwarz inequalty),   the norm of every row of  A  does not exceed  \frac1{\sqrt{n}} ,   \|A\|_1\|A\|_\infty\le1 , where  \|A\|_1  and  \|A\|_\infty  are respectively the maximum absolute column sum norm and the maximum absolute row sum norm of  A  (hint:  \rho(A^TA)\le\|A^TA\|_1\le\|A^T\|_1\|A\|_1 ).    	0.9563927054405212
295569	"<p>It is not true in general that <span class=""math-container"" id=""3226082"">\rho(AB)\leq \rho(A)\rho(B)</span>. Consider: <span class=""math-container"" id=""3226083""> A=\left( \matrix{1&amp;0\\ 1&amp; 1}\right)\quad B=\left( \matrix{1&amp;1\\ 0&amp; 1}\right) </span> Then <span class=""math-container"" id=""3226084"">\rho(A)=\rho(B)=1</span>. But <span class=""math-container"" id=""3226085""> AB=\left( \matrix{1&amp;1\\ 1&amp; 2}\right) </span> has <span class=""math-container"" id=""3226086"">\rho(AB)=(3+\sqrt{5})/2</span>.</p>  <p>If <span class=""math-container"" id=""3226087"">A</span> and <span class=""math-container"" id=""3226088"">B</span> commute, we have <span class=""math-container"" id=""3226089""> \|(AB)^n\|=\|A^nB^n\|\leq \|A^n\|\|B^n\| </span> hence <span class=""math-container"" id=""3226090""> \|(AB)^n\|^{1/n}\leq \|A^n\|^{1/n}\|B^n\|^{1/n}. </span></p>  <p>Letting <span class=""math-container"" id=""3226091"">n</span> tend to <span class=""math-container"" id=""3226092"">+\infty</span>, we find the desired inequality thanks to the Spectral Radius Formula (or Gelfand's formula): <a href=""http://en.wikipedia.org/wiki/Spectral_radius"">http://en.wikipedia.org/wiki/Spectral_radius</a> <span class=""math-container"" id=""3226093"">\rho(C)=\lim_{n\rightarrow +\infty}\|C^n\|^{1/n}.</span></p> "	It is not true in general that  \rho(AB)\leq \rho(A)\rho(B) . Consider:   A=\left( \matrix{1&0\\ 1& 1}\right)\quad B=\left( \matrix{1&1\\ 0& 1}\right)   Then  \rho(A)=\rho(B)=1 . But   AB=\left( \matrix{1&1\\ 1& 2}\right)   has  \rho(AB)=(3+\sqrt{5})/2 .    If  A  and  B  commute, we have   \|(AB)^n\|=\|A^nB^n\|\leq \|A^n\|\|B^n\|   hence   \|(AB)^n\|^{1/n}\leq \|A^n\|^{1/n}\|B^n\|^{1/n}.     Letting  n  tend to  +\infty , we find the desired inequality thanks to the Spectral Radius Formula (or Gelfand's formula):  http://en.wikipedia.org/wiki/Spectral_radius   \rho(C)=\lim_{n\rightarrow +\infty}\|C^n\|^{1/n}.  	0.9563659429550171
2739716	"<p><strong>A Rayleigh quotient approach:</strong></p>  <p>Assuming <span class=""math-container"" id=""25280807"">\|T\|=\max_{x\neq 0}\frac{\|Tx\|_2}{\|x\|_2},</span> and <span class=""math-container"" id=""25280808"">T</span> is symmetric, then, note that  <span class=""math-container"" id=""25280809"">R(x)=\frac{\|Tx\|_2^2}{\|x\|_2^2}=\frac{\langle Tx,Tx\rangle}{\langle x,x\rangle}=\frac{\langle T^2x,x\rangle}{\langle x,x\rangle}</span> which is nothing else than the <a href=""https://en.wikipedia.org/wiki/Rayleigh_quotient"" rel=""nofollow noreferrer"">Rayleigh quotient</a> of <span class=""math-container"" id=""25280810"">T^2</span>. Hence, we have  \begin{align*} \|T\|^2&amp;=\max_{x\neq 0} R(x) \\ &amp;=\max\{|\tilde \lambda|\colon \tilde\lambda \text{ is an eigenvalue of }T^2\}\\ &amp;=\max\{|\lambda|^2\colon \lambda \text{ is an eigenvalue of }T\}\\ &amp;=\max\{|\lambda|\colon \lambda \text{ is an eigenvalue of }T\}^2. \end{align*} Of course, any diagonal matrix is symmetric so the first part follows from this argument.</p> "	A Rayleigh quotient approach:    Assuming  \|T\|=\max_{x\neq 0}\frac{\|Tx\|_2}{\|x\|_2},  and  T  is symmetric, then, note that   R(x)=\frac{\|Tx\|_2^2}{\|x\|_2^2}=\frac{\langle Tx,Tx\rangle}{\langle x,x\rangle}=\frac{\langle T^2x,x\rangle}{\langle x,x\rangle}  which is nothing else than the  Rayleigh quotient  of  T^2 . Hence, we have  \begin{align*} \|T\|^2&=\max_{x\neq 0} R(x) \\ &=\max\{|\tilde \lambda|\colon \tilde\lambda \text{ is an eigenvalue of }T^2\}\\ &=\max\{|\lambda|^2\colon \lambda \text{ is an eigenvalue of }T\}\\ &=\max\{|\lambda|\colon \lambda \text{ is an eigenvalue of }T\}^2. \end{align*} Of course, any diagonal matrix is symmetric so the first part follows from this argument.  	0.956311821937561
1872311	"<p>Let <span class=""math-container"" id=""17343943"">\mathrm A \in [0,1)^{n \times n}</span> be a symmetric, positive definite, nonnegative matrix  whose diagonal entries are equal to <span class=""math-container"" id=""17343944"">1</span>. Using the <a href=""https://en.wikipedia.org/wiki/Gershgorin_circle_theorem"" rel=""nofollow"">Gershgorin circle theorem</a>, the minimum eigenvalue of <span class=""math-container"" id=""17343945"">\mathrm A</span> is bounded by</p>  <p><span class=""math-container"" id=""17343946"">\lambda_{\min} (\mathrm A) \geq 1 - \max_{1 \leq i \leq n} \, \sum_{j \neq i} a_{ij} = 1 - \| \mathrm A - \mathrm I_n\|_{\infty}</span></p>  <p>Unfortunately, unless <span class=""math-container"" id=""17343947"">a_{ij} \ll 1</span>, this bound is likely too loose. I suspect that this bound is only potentially useful for small perturbations of the identity matrix.</p>  <p>If the bound is not too loose, then, using the inequality <span class=""math-container"" id=""17343948"">\| \cdot \|_{\infty} \leq \sqrt n \, \| \cdot \|_{F}</span>, we obtain</p>  <p><span class=""math-container"" id=""17343949"">\lambda_{\min} (\mathrm A) \geq 1 - \| \mathrm A - \mathrm I_n \|_{\infty} \geq 1 - \sqrt n \, \| \mathrm A - \mathrm I_n \|_{F}</span></p> "	Let  \mathrm A \in [0,1)^{n \times n}  be a symmetric, positive definite, nonnegative matrix  whose diagonal entries are equal to  1 . Using the  Gershgorin circle theorem , the minimum eigenvalue of  \mathrm A  is bounded by    \lambda_{\min} (\mathrm A) \geq 1 - \max_{1 \leq i \leq n} \, \sum_{j \neq i} a_{ij} = 1 - \| \mathrm A - \mathrm I_n\|_{\infty}    Unfortunately, unless  a_{ij} \ll 1 , this bound is likely too loose. I suspect that this bound is only potentially useful for small perturbations of the identity matrix.    If the bound is not too loose, then, using the inequality  \| \cdot \|_{\infty} \leq \sqrt n \, \| \cdot \|_{F} , we obtain    \lambda_{\min} (\mathrm A) \geq 1 - \| \mathrm A - \mathrm I_n \|_{\infty} \geq 1 - \sqrt n \, \| \mathrm A - \mathrm I_n \|_{F}  	0.9561598896980286
1728844	"<p>No, it is not true. It can be confusing because they are usually indicated with the same symbol.</p>  <p>One is the Frobenius norm <span class=""math-container"" id=""15969485""> \|A\|_F = \left(\sum_{i,j} |a_{ij}|^2 \right)^{1/2} = \sqrt{\mathrm{Tr}(A^\dagger A)} = \left(\sum_i \sigma_i^2\right)^{1/2}, </span> where <span class=""math-container"" id=""15969486"">\sigma_i^2</span> are the eigenvalues of the positive matrix <span class=""math-container"" id=""15969487"">A^\dagger A</span>.</p>  <p>The Frobenius norm is the Euclidean norm of the vector of the singular values <span class=""math-container"" id=""15969488"">\sigma_i</span> of <span class=""math-container"" id=""15969489"">A</span>.</p>  <p>The other is the induced norm <span class=""math-container"" id=""15969490""> \|A\|_2 = \mathrm{sup}_{x\neq 0} \frac{|A x|_2}{|x|_2} = \mathrm{max}_i \sigma_i, </span> the largest singular value of <span class=""math-container"" id=""15969491"">A</span>.</p>  <p><span class=""math-container"" id=""15969492""> \|A\|_F = |\boldsymbol{\sigma}|_2 \leq |\boldsymbol{\sigma}|_\infty = \|A\|_2</span></p> "	No, it is not true. It can be confusing because they are usually indicated with the same symbol.    One is the Frobenius norm   \|A\|_F = \left(\sum_{i,j} |a_{ij}|^2 \right)^{1/2} = \sqrt{\mathrm{Tr}(A^\dagger A)} = \left(\sum_i \sigma_i^2\right)^{1/2},   where  \sigma_i^2  are the eigenvalues of the positive matrix  A^\dagger A .    The Frobenius norm is the Euclidean norm of the vector of the singular values  \sigma_i  of  A .    The other is the induced norm   \|A\|_2 = \mathrm{sup}_{x\neq 0} \frac{|A x|_2}{|x|_2} = \mathrm{max}_i \sigma_i,   the largest singular value of  A .     \|A\|_F = |\boldsymbol{\sigma}|_2 \leq |\boldsymbol{\sigma}|_\infty = \|A\|_2  	0.9561312198638916
2255376	"<p>Let's denote <span class=""math-container"" id=""20831975"">H=\partial^2 f</span> and <span class=""math-container"" id=""20831976"">v=x-a</span>. Your question why (I assume you are talking about the spectral norm) <span class=""math-container"" id=""20831977"">\|H\|\le\lambda_{\max}</span> is true can be answered as, in fact, <span class=""math-container"" id=""20831978""> \|H\|=\lambda_{\max} </span> for <a href=""https://en.wikipedia.org/wiki/Hermitian_matrix"" rel=""nofollow noreferrer"">Hermitian matrices</a>. It can be proved via unitary diagonalisation of Hermitian matrix <span class=""math-container"" id=""20831979""> H=UDU^* </span> where <span class=""math-container"" id=""20831980"">D=\text{diag}\{\lambda_1,\lambda_2,\ldots,\lambda_n\}</span> is the diagonal matrix of eigenvalues and <span class=""math-container"" id=""20831981"">U</span> is unitary, because <span class=""math-container"" id=""20831982"">\|H\|=\|D\|=\lambda_{\max}</span> (the spectral norm is unitary invariant and the norm of the diagonal matrix is an easy exercise).</p>  <p>It makes the answer to your second question trivial as <span class=""math-container"" id=""20831983"">\|H\|=\lambda_{\max}\ge\lambda_{\min}</span>. What is more interesting is to take a bit better estimations for <span class=""math-container"" id=""20831984""> \langle Hv,v\rangle. </span>  Using the property of <a href=""https://en.wikipedia.org/wiki/Rayleigh_quotient"" rel=""nofollow noreferrer"">Rayleigh quotient</a> it is easy to conclude that <span class=""math-container"" id=""20831985""> \lambda_{\min}\|v\|^2\le\langle Hv,v\rangle\le\lambda_{\max}\|v\|^2, </span> which fits your needs better.</p> "	Let's denote  H=\partial^2 f  and  v=x-a . Your question why (I assume you are talking about the spectral norm)  \|H\|\le\lambda_{\max}  is true can be answered as, in fact,   \|H\|=\lambda_{\max}   for  Hermitian matrices . It can be proved via unitary diagonalisation of Hermitian matrix   H=UDU^*   where  D=\text{diag}\{\lambda_1,\lambda_2,\ldots,\lambda_n\}  is the diagonal matrix of eigenvalues and  U  is unitary, because  \|H\|=\|D\|=\lambda_{\max}  (the spectral norm is unitary invariant and the norm of the diagonal matrix is an easy exercise).    It makes the answer to your second question trivial as  \|H\|=\lambda_{\max}\ge\lambda_{\min} . What is more interesting is to take a bit better estimations for   \langle Hv,v\rangle.    Using the property of  Rayleigh quotient  it is easy to conclude that   \lambda_{\min}\|v\|^2\le\langle Hv,v\rangle\le\lambda_{\max}\|v\|^2,   which fits your needs better.  	0.956122100353241
2030572	"<p><strong>Hint:</strong> Show that <span class=""math-container"" id=""18794574"">\lambda_{min}(A) \|x\|_2 \leq \|x\|_A \leq \lambda_{max}(A) \|x\|_2</span>.  It is helpful to start with the case in which <span class=""math-container"" id=""18794575"">A</span> is diagonal.</p>  <hr>  <p>For the new version of the question: define <span class=""math-container"" id=""18794576"">\|x\|_* = \|Ax\|</span>.  Notably, we have  <span class=""math-container"" id=""18794577""> \|x\|_*^2 = \langle Ax, Ax \rangle= \langle x,A^2 x \rangle\\ \|x\|_A^2 = \langle A^{1/2}x, A^{1/2}x \rangle= \langle x,A x \rangle </span> With that in mind: if we make the substitution <span class=""math-container"" id=""18794578"">y = A^{1/2}x</span>, then it suffices to show that for all <span class=""math-container"" id=""18794579"">y</span>, we have <span class=""math-container"" id=""18794580""> \lambda_{min}(A^{1/2})\|x\|_A = \lambda_{min}(A^{1/2}) \|y\|_2 \leq\\ \|y\|_{A^{1/2}} = \|x\|_* = \|Ax\| \leq\\ \lambda_{max}(A^{1/2}) \|y\|_2 = \lambda_{max}(A^{1/2})\|x\|_A </span></p> "	Hint:  Show that  \lambda_{min}(A) \|x\|_2 \leq \|x\|_A \leq \lambda_{max}(A) \|x\|_2 .  It is helpful to start with the case in which  A  is diagonal.       For the new version of the question: define  \|x\|_* = \|Ax\| .  Notably, we have    \|x\|_*^2 = \langle Ax, Ax \rangle= \langle x,A^2 x \rangle\\ \|x\|_A^2 = \langle A^{1/2}x, A^{1/2}x \rangle= \langle x,A x \rangle   With that in mind: if we make the substitution  y = A^{1/2}x , then it suffices to show that for all  y , we have   \lambda_{min}(A^{1/2})\|x\|_A = \lambda_{min}(A^{1/2}) \|y\|_2 \leq\\ \|y\|_{A^{1/2}} = \|x\|_* = \|Ax\| \leq\\ \lambda_{max}(A^{1/2}) \|y\|_2 = \lambda_{max}(A^{1/2})\|x\|_A   	0.9560655951499939
1309431	"<p><strong>Hint:</strong> note the following:</p>  <ul> <li><span class=""math-container"" id=""12178567"">\textrm{Cond}_2(A) = \|A\| \|A^{-1}\|</span></li> <li>Because <span class=""math-container"" id=""12178568"">A</span> is positive semidefinite, <span class=""math-container"" id=""12178569"">\|A\| = \max_{\|x\| = 1} x^TAx</span></li> <li>Because <span class=""math-container"" id=""12178570"">A</span> is positive semidefinite, <span class=""math-container"" id=""12178571"">\|A^{-1}\| = \max_{\|x\| = 1} \frac{1}{x^TAx}</span></li> </ul>  <p>For an lower bound of each of these maxima, plug in the <span class=""math-container"" id=""12178572"">j</span>th standard basis vector for <span class=""math-container"" id=""12178573"">x</span>.</p>  <p>Let <span class=""math-container"" id=""12178574"">L_j</span> denote the <span class=""math-container"" id=""12178575"">j</span>th row of <span class=""math-container"" id=""12178576"">L</span>.  We have <span class=""math-container"" id=""12178577""> e_j^T(LDL^T)e_j = d_{jj}\cdot \|L_j\|^2 \geq d_{jj} </span></p> "	Hint:  note the following:      \textrm{Cond}_2(A) = \|A\| \|A^{-1}\|   Because  A  is positive semidefinite,  \|A\| = \max_{\|x\| = 1} x^TAx   Because  A  is positive semidefinite,  \|A^{-1}\| = \max_{\|x\| = 1} \frac{1}{x^TAx}      For an lower bound of each of these maxima, plug in the  j th standard basis vector for  x .    Let  L_j  denote the  j th row of  L .  We have   e_j^T(LDL^T)e_j = d_{jj}\cdot \|L_j\|^2 \geq d_{jj}   	0.9560604095458984
1945004	"<p>I take it that you want to confirm that the operator norm is indeed a norm, and in particular that the triangle inequality is satisfied. Following the approach of Kreyzwig, let's show that <span class=""math-container"" id=""18029898"">\|T\|=\underbrace{\sup \|Tx\|}_{\|x\|=1, x \neq 0}.</span></p>  <p>Well, this is not so bad, let <span class=""math-container"" id=""18029899"">\|x\|=a</span>, and then let <span class=""math-container"" id=""18029900"">y=\frac{1}{a}x</span> for <span class=""math-container"" id=""18029901"">x \neq 0</span>. Then <span class=""math-container"" id=""18029902"">\|y\|=1</span>, and by linearity, we obtain:</p>  <p><span class=""math-container"" id=""18029903"">\|T\|=\sup\frac{1}{a}\|Tx\|=\sup\|T(\frac{1}{a}x)\|=\sup\|Ty\|</span> where <span class=""math-container"" id=""18029904"">\|y\|=1</span>. From this point of view, the result should seem a little more obvious, since we are taking a supremum over the values of functions applied to vectors of unit length. We get that</p>  <p><span class=""math-container"" id=""18029905"">\sup_{\|x\|=1}\|(T_1+T_2)x\|=\sup_{\|x\|=1}\|T_1x+T_2x\| \leq \sup_{\|x\|=1}\|T_1x\|+\sup_{\|x\|=1} \|+T_2x\|.</span></p>  <p>The last inequality follows from basic properties of the supremum.</p> "	I take it that you want to confirm that the operator norm is indeed a norm, and in particular that the triangle inequality is satisfied. Following the approach of Kreyzwig, let's show that  \|T\|=\underbrace{\sup \|Tx\|}_{\|x\|=1, x \neq 0}.    Well, this is not so bad, let  \|x\|=a , and then let  y=\frac{1}{a}x  for  x \neq 0 . Then  \|y\|=1 , and by linearity, we obtain:    \|T\|=\sup\frac{1}{a}\|Tx\|=\sup\|T(\frac{1}{a}x)\|=\sup\|Ty\|  where  \|y\|=1 . From this point of view, the result should seem a little more obvious, since we are taking a supremum over the values of functions applied to vectors of unit length. We get that    \sup_{\|x\|=1}\|(T_1+T_2)x\|=\sup_{\|x\|=1}\|T_1x+T_2x\| \leq \sup_{\|x\|=1}\|T_1x\|+\sup_{\|x\|=1} \|+T_2x\|.    The last inequality follows from basic properties of the supremum.  	0.9560231566429138
2100325	"<p><span class=""math-container"" id=""19422195"">\bf{Hint}</span>:</p>  <p>If you know the general Least squares approach to <span class=""math-container"" id=""19422196"">\|Ax-b\|_2^2</span>, which is \begin{equation} \hat{x}=(A^{\top}A)^{-1}A^{\top}b \end{equation} Then maybe you can rewrite your problem just as general single objective Least Squares problem, remember that the matrix <span class=""math-container"" id=""19422197"">A</span> does not need to be square, but can also be skinny, i.e. <span class=""math-container"" id=""19422198"">A\in \mathbb{R}^{m\times n}</span> with <span class=""math-container"" id=""19422199"">m&gt;n</span>. </p>  <p>Do you have a clue what I am hinting at? Otherwise, just let me know.</p>  <p><strong>Edit:</strong></p>  <p>If we go back to your problem of minimizing <span class=""math-container"" id=""19422200"">\|Ax-a\|_2^2+\|Bx-b\|_2^2</span> then see that we can rewrite this as \begin{equation} \left\Vert\begin{bmatrix} A\\ B \end{bmatrix}x - \begin{bmatrix} a\\ b \end{bmatrix}\right\Vert_2^2=\|Cx-c\|_2^2 \end{equation} Now our Least Squares solution becomes(assuming <span class=""math-container"" id=""19422201"">C</span> is full rank) \begin{equation} \hat{x}=(C^{\top}C)^{-1}C^{\top}c= (A^{\top}A+B^{\top}B)^{-1}(A^{\top}a+B^{\top}b) \end{equation}</p> "	\bf{Hint} :    If you know the general Least squares approach to  \|Ax-b\|_2^2 , which is \begin{equation} \hat{x}=(A^{\top}A)^{-1}A^{\top}b \end{equation} Then maybe you can rewrite your problem just as general single objective Least Squares problem, remember that the matrix  A  does not need to be square, but can also be skinny, i.e.  A\in \mathbb{R}^{m\times n}  with  m>n .     Do you have a clue what I am hinting at? Otherwise, just let me know.    Edit:    If we go back to your problem of minimizing  \|Ax-a\|_2^2+\|Bx-b\|_2^2  then see that we can rewrite this as \begin{equation} \left\Vert\begin{bmatrix} A\\ B \end{bmatrix}x - \begin{bmatrix} a\\ b \end{bmatrix}\right\Vert_2^2=\|Cx-c\|_2^2 \end{equation} Now our Least Squares solution becomes(assuming  C  is full rank) \begin{equation} \hat{x}=(C^{\top}C)^{-1}C^{\top}c= (A^{\top}A+B^{\top}B)^{-1}(A^{\top}a+B^{\top}b) \end{equation}  	0.9559687376022339
